Text Content,Code,has_code,len,aa,begauth,first_turn,last_turn,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau
I was able to get a stack trace for this crash.,Investigation and Exploration,False,47,CONTRIBUTOR,False,False,False,1.0,0.2340425532,0.5,0.2846153846,0.144346279,0.855653721,0.02092045419,0.9710937657
"Investigating further.
CODE",Investigation and Exploration,True,28,CONTRIBUTOR,False,False,False,0.3636363636,0.08510638298,1.0,0.2884615385,0.144346279,0.855653721,0.02092045419,0.9710937657
"The stack trace above is certainly not related to the crash within the compiled method
CODE.",Investigation and Exploration,True,93,CONTRIBUTOR,False,False,False,0.5666666667,0.3617021277,0.1111111111,0.2923076923,0.3215728023,0.6784271977,0.9710937657,0.01822418003
We're seeing this mainly on systems that are resource starved.,Investigation and Exploration,False,62,CONTRIBUTOR,False,False,False,0.3333333333,0.2127659574,0.2222222222,0.2961538462,0.3215728023,0.6784271977,0.9710937657,0.01822418003
As is I have not been able to reproduce this on any baremetal machines or Power VMs with more than 8GB of Ram.,Bug Reproduction,False,110,CONTRIBUTOR,False,False,False,0.8,0.5106382979,0.3333333333,0.3,0.3215728023,0.6784271977,0.9710937657,0.01822418003
"However, running with CODE will allow the test to fail with certainty on almost any Power machine.",Bug Reproduction,True,98,CONTRIBUTOR,False,False,False,0.5666666667,0.3617021277,0.4444444444,0.3038461538,0.3215728023,0.6784271977,0.9710937657,0.01822418003
Obtaining a core file has been quite difficult.,Investigation and Exploration,False,47,CONTRIBUTOR,False,False,False,0.2666666667,0.170212766,0.5555555556,0.3076923077,0.3215728023,0.6784271977,0.9710937657,0.01822418003
"The core file that is produced is never saved on disk, no matter what machine I've ran it on.",Investigation and Exploration,False,93,CONTRIBUTOR,False,False,False,0.6666666667,0.4255319149,0.6666666667,0.3115384615,0.3215728023,0.6784271977,0.9710937657,0.01822418003
I've also verified the ulimit values to be acceptable to produce a core file.,Investigation and Exploration,False,77,CONTRIBUTOR,False,False,False,0.5,0.3191489362,0.7777777778,0.3153846154,0.3215728023,0.6784271977,0.9710937657,0.01822418003
GDB also does not break upon segmentation.,Investigation and Exploration,False,42,CONTRIBUTOR,False,False,False,0.2333333333,0.1489361702,0.8888888889,0.3192307692,0.3215728023,0.6784271977,0.9710937657,0.01822418003
"Currently, I'm working on isolating and producing a trace of the compiled method we're crashing in, once that is done I hope to have a genuine core and stack trace.",Task Progress,False,164,CONTRIBUTOR,False,False,False,1.0,0.6382978723,1.0,0.3230769231,0.3215728023,0.6784271977,0.9710937657,0.01822418003
I would note CODE is a bit of a weird stress mode because nothing will be resolved at compile-time.,Investigation and Exploration,True,99,CONTRIBUTOR,False,False,False,0.8,0.4255319149,0.3333333333,0.3269230769,0.3248987511,0.6751012489,0.01822418003,0.04520695765
It also forces the JIT to do synchronous compilation.,Investigation and Exploration,False,53,CONTRIBUTOR,False,False,False,0.36,0.1914893617,0.6666666667,0.3307692308,0.3248987511,0.6751012489,0.01822418003,0.04520695765
It would be good to know if the synchronous compilation that is important or the super low count and does it also fail with CODE?,Investigation and Exploration,True,129,CONTRIBUTOR,False,False,False,1.0,0.5319148936,1.0,0.3346153846,0.3248987511,0.6751012489,0.01822418003,0.04520695765
"On the machine with ample resources, the crash does not appear with CODE.",Solution Discussion,True,73,CONTRIBUTOR,False,False,False,0.5652173913,0.2765957447,0.5,0.3423076923,0.3331491098,0.6668508902,0.04520695765,0.0003119892607
I'm attempting the same test on one of the machines that produces the failure under normal circumstances.,Testing,False,105,CONTRIBUTOR,False,False,False,0.7391304348,0.3617021277,0.75,0.3461538462,0.3331491098,0.6668508902,0.04520695765,0.0003119892607
"The state of the machine I was using has changed, so I'll be running a Grinder to verify the result on other machines.",Investigation and Exploration,False,118,CONTRIBUTOR,False,False,False,1.0,0.4893617021,1.0,0.35,0.3331491098,0.6668508902,0.04520695765,0.0003119892607
"If count=0 makes it fail in exactly the same way as described when the defect was opened, e.g. crash in:

Compiled_method=jdk/internal/foreign/NativeMemorySegmentImpl.makeNativeSegment(JJ)Ljdk/incubator/foreign/MemorySegment;

then I think it would be ok to stick to count=0 and try to debug that.",Investigation and Exploration,False,301,CONTRIBUTOR,False,False,False,1.0,0.9787234043,0.3333333333,0.3538461538,0.3332060485,0.6667939515,0.0003119892607,0.001565670877
As I understand @AlenBadel managed to make it fail consistently that way.,Social Conversation,False,73,CONTRIBUTOR,False,False,False,0.2608695652,0.2553191489,0.6666666667,0.3576923077,0.3332060485,0.6667939515,0.0003119892607,0.001565670877
And this a native method btw.,Investigation and Exploration,False,29,CONTRIBUTOR,False,False,False,0.1304347826,0.1276595745,1.0,0.3615384615,0.3332060485,0.6667939515,0.0003119892607,0.001565670877
Unless we are trying to determine the severity of this defect...,Social Conversation,False,64,CONTRIBUTOR,False,False,False,1.0,0.2340425532,1.0,0.3653846154,0.3334917865,0.6665082135,0.001565670877,0.1462886158
I think the above was both to verify if the crash was specific to count=0 and to assess severity.,Investigation and Exploration,False,97,CONTRIBUTOR,False,False,False,0.8260869565,0.4042553191,0.2,0.3692307692,0.3601897468,0.6398102532,0.1462886158,0.02184783511
Looking at the most recent backtrace from Alen I see: CODE under the Unsafe API - seems like we are failing to allocate memory?,Investigation and Exploration,True,127,CONTRIBUTOR,False,False,False,1.0,0.4893617021,0.4,0.3730769231,0.3601897468,0.6398102532,0.1462886158,0.02184783511
Is this just a resource exhaustion issue?,Investigation and Exploration,False,41,CONTRIBUTOR,False,False,False,0.3043478261,0.1489361702,0.6,0.3769230769,0.3601897468,0.6398102532,0.1462886158,0.02184783511
Is the test running single threaded or are there multiple things running on the machine?,Investigation and Exploration,False,88,CONTRIBUTOR,False,False,False,0.652173913,0.3191489362,0.8,0.3807692308,0.3601897468,0.6398102532,0.1462886158,0.02184783511
That kind of error could be something like being unable to grow the stack or unable to satisfy a native memory request...,Investigation and Exploration,False,121,CONTRIBUTOR,False,False,False,0.9565217391,0.4680851064,1.0,0.3846153846,0.3601897468,0.6398102532,0.1462886158,0.02184783511
seems like we are failing to allocate memory?,Investigation and Exploration,False,45,CONTRIBUTOR,False,False,False,0.3333333333,0.170212766,0.1428571429,0.3884615385,0.3641770197,0.6358229803,0.02184783511,0.004874474413
"Yes, as I've mentioned I've only been able to reproduce this bug under normal conditions on a system with very constrained resources.",Bug Reproduction,False,133,CONTRIBUTOR,False,False,False,1.0,0.5106382979,0.2857142857,0.3923076923,0.3641770197,0.6358229803,0.02184783511,0.004874474413
We're talking about 8GB provisioned PowerVMs on a heavily cached system.,Social Conversation,False,72,CONTRIBUTOR,False,False,False,0.5,0.2553191489,0.4285714286,0.3961538462,0.3641770197,0.6358229803,0.02184783511,0.004874474413
"I have not been able to reproduce this upon restarting and dropping these caches, as well as on any larger systems.",Bug Reproduction,False,115,CONTRIBUTOR,False,False,False,0.875,0.4468085106,0.5714285714,0.4,0.3641770197,0.6358229803,0.02184783511,0.004874474413
I.e a 32GB PowerVM or a baremetal.,Bug Reproduction,False,34,CONTRIBUTOR,False,False,False,0.3333333333,0.170212766,0.7142857143,0.4038461538,0.3641770197,0.6358229803,0.02184783511,0.004874474413
The tests for the most part are single threaded.,Testing,False,48,CONTRIBUTOR,False,False,False,0.375,0.1914893617,0.8571428571,0.4076923077,0.3641770197,0.6358229803,0.02184783511,0.004874474413
At most it will create a worker thread to conduct a test and waits for it to finish.,Testing,False,84,CONTRIBUTOR,False,False,False,0.75,0.3829787234,1.0,0.4115384615,0.3641770197,0.6358229803,0.02184783511,0.004874474413
Does it fail with the same setNativeOutOfMemoryError issue?,Investigation and Exploration,False,59,CONTRIBUTOR,False,False,False,1.0,0.170212766,1.0,0.4153846154,0.3650666208,0.6349333792,0.004874474413,0.002719172456
"In any case, I guess we should look into how to exist gracefully (throwing Java exception)  from setNativeOutOfMemoryError when resources are limited.",Investigation and Exploration,False,150,CONTRIBUTOR,False,False,False,1.0,0.4893617021,1.0,0.4192307692,0.3655628752,0.6344371248,0.002719172456,0.01937481932
"After a discussion in Slack, this has been determined not a stop ship issue for the 0.22 release.",Action on Issue,False,97,CONTRIBUTOR,False,False,False,0.8181818182,0.3829787234,0.3333333333,0.4230769231,0.3690988178,0.6309011822,0.01937481932,0.007316005049
The 0.22 release has been finalized and this issue is moved to the 0.23 release for which we've already branched.,Action on Issue,False,113,CONTRIBUTOR,False,False,False,0.9545454545,0.4468085106,0.6666666667,0.4269230769,0.3690988178,0.6309011822,0.01937481932,0.007316005049
The work to fix it should continue at the same priority so we have a fix by Oct 2 for 0.23 M2.,Social Conversation,False,94,CONTRIBUTOR,False,False,False,1.0,0.4680851064,1.0,0.4307692308,0.3690988178,0.6309011822,0.01937481932,0.007316005049
"Does it fail with the same setNativeOutOfMemoryError issue?

To summarize:

**Running the test as-is (Without Overriding JVM Options) on a resource constraint system**
- The test will fail with the segmentation fault we're seeing.",Investigation and Exploration,False,235,CONTRIBUTOR,False,False,False,1.0,0.7872340426,0.1,0.4346153846,0.3704340031,0.6295659969,0.007316005049,0.001912007579
The core file is not saved on disk.,Investigation and Exploration,False,35,CONTRIBUTOR,False,False,False,0.2162162162,0.170212766,0.2,0.4384615385,0.3704340031,0.6295659969,0.007316005049,0.001912007579
"- An additional core file may be saved to disk with the CODE, this core is not a dump of the thread that encountered the segmentation fault.",Investigation and Exploration,True,140,CONTRIBUTOR,False,False,False,0.7027027027,0.5531914894,0.3,0.4423076923,0.3704340031,0.6295659969,0.007316005049,0.001912007579
I'm unsure of the origins of this core.,Social Conversation,False,39,CONTRIBUTOR,False,False,False,0.2162162162,0.170212766,0.4,0.4461538462,0.3704340031,0.6295659969,0.007316005049,0.001912007579
**Running the test as-is on a system with ample resources**,Testing,False,59,CONTRIBUTOR,False,False,False,0.2972972973,0.2340425532,0.5,0.45,0.3704340031,0.6295659969,0.007316005049,0.001912007579
- The test passes.,Testing,False,18,CONTRIBUTOR,False,False,False,0.08108108108,0.06382978723,0.6,0.4538461538,0.3704340031,0.6295659969,0.007316005049,0.001912007579
No core files produced.,Investigation and Exploration,False,23,CONTRIBUTOR,False,False,False,0.1081081081,0.08510638298,0.7,0.4576923077,0.3704340031,0.6295659969,0.007316005049,0.001912007579
"**Running the test with CODE on a system with ample resources**
- A segmentation fault in the same compiled method occurs.",Testing,True,123,CONTRIBUTOR,False,False,False,0.5675675676,0.4468085106,0.8,0.4615384615,0.3704340031,0.6295659969,0.007316005049,0.001912007579
- No additional core files produced.,Investigation and Exploration,False,36,CONTRIBUTOR,False,False,False,0.1351351351,0.1063829787,0.9,0.4653846154,0.3704340031,0.6295659969,0.007316005049,0.001912007579
"**Running the test with CODE on a system with ample resources**
- The test passes.",Testing,True,83,CONTRIBUTOR,False,False,False,0.4054054054,0.3191489362,1.0,0.4692307692,0.3704340031,0.6295659969,0.007316005049,0.001912007579
Thanks for the summary.,Social Conversation,False,23,CONTRIBUTOR,False,False,False,0.3333333333,0.08510638298,0.25,0.4730769231,0.3707829483,0.6292170517,0.001912007579,0.2098027598
I would propose to focus on *,Social Conversation,False,29,CONTRIBUTOR,False,False,False,0.5,0.1276595745,0.5,0.4769230769,0.3707829483,0.6292170517,0.001912007579,0.2098027598
*Running the test with -Xjit:count=0 on a system with ample resources**,Investigation and Exploration,False,71,CONTRIBUTOR,False,False,False,1.0,0.2553191489,0.75,0.4807692308,0.3707829483,0.6292170517,0.001912007579,0.2098027598
but I am open to other suggestions.,Social Conversation,False,35,CONTRIBUTOR,False,False,False,0.5833333333,0.1489361702,1.0,0.4846153846,0.3707829483,0.6292170517,0.001912007579,0.2098027598
"https://ci.eclipse.org/openj9/job/Test_openjdk15_j9_sanity.openjdk_ppc64le_linux_Nightly/55
CODE",Testing,True,97,CONTRIBUTOR,False,False,False,1.0,0.06382978723,1.0,0.4884615385,0.4090723649,0.5909276351,0.2098027598,0.003809703725
"The latest crash is worse: the handler crashed:
CODE",Testing,True,53,CONTRIBUTOR,False,False,False,1.0,0.2127659574,1.0,0.4923076923,0.4097676433,0.5902323567,0.003809703725,0.01939485533
"The latest crash is worse: the handler crashed:
 
 CODE

Right.",Testing,True,67,CONTRIBUTOR,False,False,False,0.6,0.2553191489,0.5,0.4961538462,0.4133072425,0.5866927575,0.01939485533,0.001585706885
"We've been seeing that all along, which is why the core files never end up being saved to disk.",Investigation and Exploration,False,95,CONTRIBUTOR,False,False,False,1.0,0.4255319149,1.0,0.5,0.4133072425,0.5866927575,0.01939485533,0.001585706885
"which is why the core files never end up being saved to disk

There is a core file, what I assume you are saying is that the core file is for the writeCrashDataToConsole issue and not the original issue.",Investigation and Exploration,False,205,CONTRIBUTOR,False,False,False,1.0,0.8510638298,0.5,0.5038461538,0.4135966372,0.5864033628,0.001585706885,0.2342152039
@keithc-ca can you please help look at the writeCrashDataToConsole problem.,Contribution and Commitment,False,75,CONTRIBUTOR,False,False,False,0.275,0.2340425532,1.0,0.5076923077,0.4135966372,0.5864033628,0.001585706885,0.2342152039
"I was able to narrow the problem down to this simple test case.
CODE

I'm able to get a core file via GDB, however a normal invocation of this test cases the handler to hang attempting to create the core file.",Investigation and Exploration,True,212,CONTRIBUTOR,False,False,False,1.0,0.914893617,1.0,0.5115384615,0.4563413728,0.5436586272,0.2342152039,0.006494528739
What happens with -Xint?,Investigation and Exploration,False,24,CONTRIBUTOR,False,False,False,1.0,0.08510638298,1.0,0.5153846154,0.4575266371,0.5424733629,0.006494528739,0.0009359677821
"What happens with -Xint?

Test Passes with CODE, and passes allocating smaller memory segments.",Investigation and Exploration,True,97,CONTRIBUTOR,False,False,False,1.0,0.3191489362,1.0,0.5192307692,0.4576974531,0.5423025469,0.0009359677821,0.01461769866
